name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;461;0;321;3091;1786;3091;1600;0
header;158;130;158;180;1783;180;1783;130
A;966;194;966;221;987;221;987;194
A;876;230;876;237;878;237;878;230
A;1211;329;1211;330;1213;330;1213;329
C;1068;344;1068;361;1082;361;1082;344
A;1556;726;1556;737;1562;737;1562;726
B;968;899;968;925;988;925;988;899
C;1078;1218;1078;1237;1093;1237;1093;1218
C;969;1561;969;1590;990;1590;990;1561
B;1594;2037;1594;2055;1608;2055;1608;2037
C;1607;2083;1607;2102;1622;2102;1622;2083
D;972;2227;972;2254;993;2254;993;2227
B;1673;2355;1673;2374;1688;2374;1688;2355
A;989;2674;989;2674;990;2674;990;2674
A;950;2778;950;2782;954;2782;954;2778
