name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;1006;0;1006;3087;1881;3087;1590;0
header;233;125;233;169;1853;169;1853;125
A;1038;191;1038;219;1061;219;1061;191
A;1464;432;1464;448;1472;448;1472;432
B;1632;701;1632;716;1640;716;1640;701
B;1041;865;1041;892;1060;892;1060;865
A;1254;875;1254;900;1268;900;1268;875
A;1432;930;1432;935;1438;935;1438;930
C;1037;1528;1037;1557;1058;1557;1058;1528
D;1040;2197;1040;2225;1062;2225;1062;2197
A;1147;2697;1147;2721;1160;2721;1160;2697
A;1307;2703;1307;2711;1314;2711;1314;2703
A;1403;2896;1403;2896;1403;2896;1403;2896
