name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;208;0;208;3095;1495;3095;1310;0
header;204;150;204;188;1826;188;1826;150
A;1001;211;1001;237;1021;237;1021;211
B;1124;266;1124;281;1132;281;1132;266
B;871;308;871;327;885;327;885;308
A;673;545;673;556;680;556;680;545
A;783;605;783;607;785;607;785;605
A;530;864;530;876;537;876;537;864
B;1000;873;1000;899;1019;899;1019;873
B;1324;1173;1324;1189;1332;1189;1332;1173
B;1134;1218;1134;1233;1143;1233;1143;1218
A;512;1263;512;1278;520;1278;520;1263
D;901;1312;901;1329;910;1329;910;1312
C;999;1531;999;1561;1020;1561;1020;1531
B;355;1762;355;1778;363;1778;363;1762
A;1210;2028;1210;2052;1224;2052;1224;2028
D;997;2192;997;2222;1021;2222;1021;2192
B;1227;2261;1227;2277;1236;2277;1236;2261
D;527;2344;527;2370;560;2370;560;2344
A;1414;2396;1414;2413;1423;2413;1423;2396
A;1314;2524;1314;2550;1328;2550;1328;2524
D;359;2535;359;2551;368;2551;368;2535
A;762;2625;762;2641;770;2641;770;2625
D;451;2671;451;2688;459;2688;459;2671
B;240;2842;240;2857;261;2857;261;2842
B;541;2842;541;2857;562;2857;562;2842
B;840;2843;840;2858;862;2858;862;2843
