name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;191;0;518;3099;1039;3099;1016;0
header;187;128;187;171;1796;171;1796;128
A;762;121;762;121;762;121;762;121
B;437;195;437;214;451;214;451;195
A;979;196;979;224;1002;224;1002;196
A;629;845;629;856;634;856;634;845
B;984;855;984;884;1006;884;1006;855
A;963;1256;963;1269;971;1269;971;1256
B;509;1513;509;1531;522;1531;522;1513
C;988;1517;988;1547;1010;1547;1010;1517
B;721;1921;721;1940;735;1940;735;1921
D;996;2286;996;2313;1018;2313;1018;2286
A;692;2386;692;2396;697;2396;697;2386
A;910;2726;910;2728;914;2728;914;2726
C;865;2740;865;2759;879;2759;879;2740
A;660;2876;660;2876;660;2876;660;2876
